"original_name";"name_clear"
"Pseudopanurgus rugosus";"Pseudopanurgus rugosus"
"Argynnis cybele";"Argynnis cybele"
"Plusia simplex";"Plusia simplex"
"Microdus simillimus";"Microdus simillimus"
"Tetrachrysis nitidula";"Tetrachrysis nitidula"
"Coenosia lacteipennis";"Coenosia lacteipennis"
"Zaperdita maura";"Zaperdita maura"
"Pachyophthalmus signatus";"Pachyophthalmus signatus"
"Oxacis thoracica";"Oxacis thoracica"
"Systogaster biannulata";"Systogaster biannulata"
"Acmaeops directa";"Acmaeops directa"
"Bembix nubillipennis";"Bembix nubillipennis"
"Leionotus clypeatus";"Leionotus clypeatus"
"Tachytes harpax";"Tachytes harpax"
"Chilosia punctulata";"Chilosia punctulata"
"Lasius niger";"Lasius niger"
"Cryptus persimilis";"Cryptus persimilis"
"Mallota illinoensis";"Mallota illinoensis"
"Anthrax halcyon";"Anthrax halcyon"
"Cercyonis alope";"Cercyonis alope"
"Midas clavatus";"Midas clavatus"
"Ancistrocerus unifasciatus";"Ancistrocerus unifasciatus"
"Hylemyia plumosa";"Hylemyia plumosa"
"Pseudopanurgus albitarsis";"Pseudopanurgus albitarsis"
"Nemognatha vittigera";"Nemognatha vittigera"
"Sarcophaga bullata";"Sarcophaga bullata"
"Elis 5-cincta";"Elis 5-cincta"
"Andrena pruni";"Andrena pruni"
"Polysphincta slossinae";"Polysphincta slossinae"
"Sargus viridis";"Sargus viridis"
"Eucerceris zonatus";"Eucerceris zonatus"
"Diptera sp. 7";"Diptera"
"Vanessa atalanta";"Vanessa atalanta"
"Philanthus punctatus";"Philanthus punctatus"
"Odontomyia cincta";"Odontomyia cincta"
"Baccha clavata";"Baccha clavata"
"Baccha aurinota";"Baccha aurinota"
"Belvosia bifasciata";"Belvosia bifasciata"
"Xanthogramma emarginata";"Xanthogramma emarginata"
"Ectemnius atriceps";"Ectemnius atriceps"
"Chrysophanus thoe";"Chrysophanus thoe"
"Culex nigripes";"Culex nigripes"
"Anthophora ursina";"Anthophora ursina"
"Andrena geranii";"Andrena geranii"
"Anthrax fulvohirta";"Anthrax fulvohirta"
"Cerceris raui";"Cerceris raui"
"Cerceris frontata";"Cerceris frontata"
"Andrena salicacea";"Andrena salicacea"
"Milichiella lucidula";"Milichiella lucidula"
"Andrena mandibularis";"Andrena mandibularis"
"Holonomada affabilis";"Holonomada affabilis"
"Conops xanthopareus";"Conops xanthopareus"
"Hylotoma humeralis";"Hylotoma humeralis"
"Leucosmia albiventria";"Leucosmia albiventria"
"Luperaltica fuscula";"Luperaltica fuscula"
"Mordellistena grammica";"Mordellistena grammica"
"Pipiza pulchella";"Pipiza pulchella"
"Orthoneura pictipennis";"Orthoneura pictipennis"
"Pachyneuron mesograptae";"Pachyneuron mesograptae"
"Diaplazon sycophanta";"Diaplazon sycophanta"
"Epigrimyia polita";"Epigrimyia polita"
"Ceratosmia lignaria";"Ceratosmia lignaria"
"Batyle suturalis";"Batyle suturalis"
"Nomada simplex";"Nomada simplex"
"Hypocrabro 10-maculatus";"Hypocrabro 10-maculatus"
"Entomognathus texanus";"Entomognathus texanus"
"Epeolus bifasciatus";"Epeolus bifasciatus"
"Anthrax hypomelas";"Anthrax hypomelas"
"Tachysphex tarsatus";"Tachysphex tarsatus"
"Sphex vulgaris";"Sphex vulgaris"
"Protothyreopus rufifemur";"Protothyreopus rufifemur"
"Diceratosmia conjuncta";"Diceratosmia conjuncta"
"Mordellistena aspersa";"Mordellistena aspersa"
"Cryptocephalus insertus";"Cryptocephalus insertus"
"Geron rufipes";"Geron rufipes"
"Frontina archippivora";"Frontina archippivora"
"Pseudopanurgus rudbeckiae";"Pseudopanurgus rudbeckiae"
"Mydaea socialis";"Mydaea socialis"
"Peponapis pruinosa";"Peponapis pruinosa"
"Epeolus pusillus";"Epeolus pusillus"
"Protocalliphora splendida";"Protocalliphora splendida"
"Celatoria diabroticae";"Celatoria diabroticae"
"Hippodamea 15-maculata";"Hippodamea 15-maculata"
"Chrysis texana";"Chrysis texana"
"Sarogaster georgica";"Sarogaster georgica"
"Ellychnia corrusca";"Ellychnia corrusca"
"Panzeria radicum";"Panzeria radicum"
"Trypeta humilis";"Trypeta humilis"
"Lindenius errans";"Lindenius errans"
"Andrena arabis";"Andrena arabis"
"Colletes americanus";"Colletes americanus"
"Colletes compactus";"Colletes compactus"
"Colletes similis";"Colletes similis"
"Rhabdopterus picipes";"Rhabdopterus picipes"
"Pseudopanurgus asteris";"Pseudopanurgus asteris"
"Monochrysis parvula";"Monochrysis parvula"
"Rhipiphorus dimidiatus";"Rhipiphorus dimidiatus"
"Lampronota varia";"Lampronota varia"
"Tetralonia belfragei";"Tetralonia belfragei"
"Rhamphomyia priapulus";"Rhamphomyia priapulus"
"Leionotus arvensis";"Leionotus arvensis"
"Photinus pyralis";"Photinus pyralis"
"Heodes hypophlaeas";"Heodes hypophlaeas"
"Xanthidium luteoloides";"Xanthidium luteoloides"
"Melissodes oligolege";"Melissodes oligolege"
"Bombus pennsylvanicus";"Bombus pennsylvanicus"
"Vespula maculata";"Vespula maculata"
"Triepeolus concavus";"Triepeolus concavus"
"Alophora pulverea";"Alophora pulverea"
"Eristalis tenax";"Eristalis tenax"
"Hoplitis cylindricus";"Hoplitis cylindricus"
"Sturmia nigrita";"Sturmia nigrita"
"Bruchus discoideus";"Bruchus discoideus"
"Asclera puncticollis";"Asclera puncticollis"
"Ceropales fraterna";"Ceropales fraterna"
"Thanaos martialis";"Thanaos martialis"
"Tachytes sericatus";"Tachytes sericatus"
"Trypoxylon clavatum";"Trypoxylon clavatum"
"Bracon simplex";"Bracon simplex"
"Andrena personata";"Andrena personata"
"Protothyreopus bigeminus";"Protothyreopus bigeminus"
"Verbenapis verbenae";"Verbenapis verbenae"
"Coelioxys modesta";"Coelioxys modesta"
"Mesogramma polita";"Mesogramma polita"
"Calliphora vomitoria";"Calliphora vomitoria"
"Glypta rufiscutellaris";"Glypta rufiscutellaris"
"Phyto clesides";"Phyto clesides"
"Andrena sayi";"Andrena sayi"
"Zerene caesonia";"Zerene caesonia"
"Camptoneura picta";"Camptoneura picta"
"Ennyomma globosa";"Ennyomma globosa"
"Polistes annularis";"Polistes annularis"
"Scatophaga furcata";"Scatophaga furcata"
"Macropis steironematis";"Macropis steironematis"
"Exoprosopa emarginata";"Exoprosopa emarginata"
"Microplitis croceipes";"Microplitis croceipes"
"Ocyptera argentea";"Ocyptera argentea"
"Chrysops indus";"Chrysops indus"
"Pompiloides divisus";"Pompiloides divisus"
"Hippodamea parenthesis";"Hippodamea parenthesis"
"Emphoropsis floridana";"Emphoropsis floridana"
"Neofischeria flava";"Neofischeria flava"
"Odontomyia pubescens";"Odontomyia pubescens"
"Sapromyza vulgaris";"Sapromyza vulgaris"
"Andrena illinoensis";"Andrena illinoensis"
"Mordellistena ornata";"Mordellistena ornata"
"Pseudoplisus divisus";"Pseudoplisus divisus"
"Leskia analis";"Leskia analis"
"Podisus spinosus";"Podisus spinosus"
"Harrisina americana";"Harrisina americana"
"Chloralictus cressonii";"Chloralictus cressonii"
"Euptoieta claudia";"Euptoieta claudia"
"Rhamphomyia piligeronis";"Rhamphomyia piligeronis"
"Homalomyia prostrata";"Homalomyia prostrata"
"Eurytoma diastrophi";"Eurytoma diastrophi"
"Tapinoma sessile";"Tapinoma sessile"
"Tetralonia rosae";"Tetralonia rosae"
"Agrilus egenus";"Agrilus egenus"
"Melissodes simillima";"Melissodes simillima"
"Trachandrena hippotes";"Trachandrena hippotes"
"Hesperia montivaga";"Hesperia montivaga"
"Phyciodes tharos";"Phyciodes tharos"
"Melissodes autumnalis";"Melissodes autumnalis"
"Mordella scutellaris";"Mordella scutellaris"
"Ptilandrena erigeniae";"Ptilandrena erigeniae"
"Bibio pallipes";"Bibio pallipes"
"Xanthidia nicippe";"Xanthidia nicippe"
"Hippodamea 13-punctata";"Hippodamea 13-punctata"
"Calopteron reticulatum";"Calopteron reticulatum"
"Hylephila phylaeus";"Hylephila phylaeus"
"Hyalomyodes triangulifera";"Hyalomyodes triangulifera"
"Elis thoracica";"Elis thoracica"
"Pipiza pubescens";"Pipiza pubescens"
"Phormia terraenovae";"Phormia terraenovae"
"Melissodes comptoides";"Melissodes comptoides"
"Thanaos brizo";"Thanaos brizo"
"Polistes variatus";"Polistes variatus"
"Epeolus autumnalis";"Epeolus autumnalis"
"Corimelaena pulicaria";"Corimelaena pulicaria"
"Sayapis pollicaris";"Sayapis pollicaris"
"Metoposarcophaga pachyprocta";"Metoposarcophaga pachyprocta"
"Megachile 6-dentata";"Megachile 6-dentata"
"Chilosia cyanescens";"Chilosia cyanescens"
"Centrinus perscillus";"Centrinus perscillus"
"Bombias scutellaris";"Bombias scutellaris"
"Lucilia sericata";"Lucilia sericata"
"Triepeolus lunatus";"Triepeolus lunatus"
"Gymnosoma fuliginosa";"Gymnosoma fuliginosa"
"Leionotus dorsalis";"Leionotus dorsalis"
"Bruchus hibisci";"Bruchus hibisci"
"Tetrachrysis caerulans";"Tetrachrysis caerulans"
"Osmia collinsiae";"Osmia collinsiae"
"Megachile addenda";"Megachile addenda"
"Zanysson aurinotus";"Zanysson aurinotus"
"Methoca stygia";"Methoca stygia"
"Oxystoglossa similis";"Oxystoglossa similis"
"Phormia regina";"Phormia regina"
"Brachypalpus frontosus";"Brachypalpus frontosus"
"Pholisora hayhurstii";"Pholisora hayhurstii"
"Aldrichia ehrmanii";"Aldrichia ehrmanii"
"Cryptocheilus fulgifrons";"Cryptocheilus fulgifrons"
"Smicra torvina";"Smicra torvina"
"Chaerocampa tersa";"Chaerocampa tersa"
"Pseudopanurgus compositarum";"Pseudopanurgus compositarum"
"Myrmosa unicolor";"Myrmosa unicolor"
"Chalcis flavipes";"Chalcis flavipes"
"Coenosia fuscopunctata";"Coenosia fuscopunctata"
"Epimelissodes atripes";"Epimelissodes atripes"
"Idiolespa analis";"Idiolespa analis"
"Senotainia trilineata";"Senotainia trilineata"
"Orphilus glabratus";"Orphilus glabratus"
"Sphecodes arvensis";"Sphecodes arvensis"
"Centrinites strigicollis";"Centrinites strigicollis"
"Carneades velleripennis";"Carneades velleripennis"
"Asclera ruficollis";"Asclera ruficollis"
"Exoprosopa decora";"Exoprosopa decora"
"Chalybion caeruleum";"Chalybion caeruleum"
"Silaon inerme";"Silaon inerme"
"Criorhina intersistens";"Criorhina intersistens"
"Calliopsis andreniformis";"Calliopsis andreniformis"
"Sayapis sayi";"Sayapis sayi"
"Syrphus arcuatus";"Syrphus arcuatus"
"Notoglossa emarginata";"Notoglossa emarginata"
"Dolerus aprilis";"Dolerus aprilis"
"Pholisora catullus";"Pholisora catullus"
"Sinea diadema";"Sinea diadema"
"Polistes rubiginosus";"Polistes rubiginosus"
"Zodion fulvifrons";"Zodion fulvifrons"
"Mutilla hexagona";"Mutilla hexagona"
"Cordylura munda";"Cordylura munda"
"Ceratomyiella conica";"Ceratomyiella conica"
"Psilodora impatiens";"Psilodora impatiens"
"Ditemnus bidentatus";"Ditemnus bidentatus"
"Bruchus minus";"Bruchus minus"
"Anthedon compta";"Anthedon compta"
"Triepeolus remigatus";"Triepeolus remigatus"
"Metopius polycinctorius";"Metopius polycinctorius"
"Porizon albipennis";"Porizon albipennis"
"Mydaea diruta";"Mydaea diruta"
"Exoprosopa fasciata";"Exoprosopa fasciata"
"Perditella boltoniae";"Perditella boltoniae"
"Tiphia illinoensis";"Tiphia illinoensis"
"Leionotus fulvipes";"Leionotus fulvipes"
"Philanthus ventilabris";"Philanthus ventilabris"
"Chloralictus foveolatus";"Chloralictus foveolatus"
"Bombylius azaleae";"Bombylius azaleae"
"Criorhina decora";"Criorhina decora"
"Rhamphomyia rava";"Rhamphomyia rava"
"Sarcophaga alcedo";"Sarcophaga alcedo"
"Chrysogaster nigripes";"Chrysogaster nigripes"
"Tetralonia robertsonii";"Tetralonia robertsonii"
"Pachymeria pudica";"Pachymeria pudica"
"Thecla sylvinus";"Thecla sylvinus"
"Coccinella 9-notata";"Coccinella 9-notata"
"Siphoplagia flaccidirostris";"Siphoplagia flaccidirostris"
"Chlorops proxima";"Chlorops proxima"
"Euryceromyia robertsonii";"Euryceromyia robertsonii"
"Proclitus mellipes";"Proclitus mellipes"
"Colletes inaequalis";"Colletes inaequalis"
"Priocnemoides terminatus";"Priocnemoides terminatus"
"Anthrax palliata";"Anthrax palliata"
"Myopa pilosa";"Myopa pilosa"
"Hister americanus";"Hister americanus"
"Robertsonomyia palpalis";"Robertsonomyia palpalis"
"Trichius piger";"Trichius piger"
"Mellota cimbiciformis";"Mellota cimbiciformis"
"Ennyomma clistoides";"Ennyomma clistoides"
"Tropidia albistylum";"Tropidia albistylum"
"Vespula vidua";"Vespula vidua"
"Coccinella sanguinea";"Coccinella sanguinea"
"Sphegina campanulata";"Sphegina campanulata"
"Leucostoma nigricornis";"Leucostoma nigricornis"
"Epysiron biguttatus";"Epysiron biguttatus"
"Siphonella cinerea";"Siphonella cinerea"
"Molorchus bimaculatus";"Molorchus bimaculatus"
"Dialonia antennariae";"Dialonia antennariae"
"Biomyia georgiae";"Biomyia georgiae"
"Prosopis illinoensis";"Prosopis illinoensis"
"Heliothis dipsaceus";"Heliothis dipsaceus"
"Cemolobus ipomoeae";"Cemolobus ipomoeae"
"Zodion obliquefasciatum";"Zodion obliquefasciatum"
"Cerceris kennicottii";"Cerceris kennicottii"
"Schinia jaguarina";"Schinia jaguarina"
"Nomada salicis";"Nomada salicis"
"Xanthidium luteolum";"Xanthidium luteolum"
"Pontia protodice";"Pontia protodice"
"Diptera sp. 2";"Diptera"
"Agapostemon splendens";"Agapostemon splendens"
"Cyphocera fucata";"Cyphocera fucata"
"Gymnochaeta alcedo";"Gymnochaeta alcedo"
"Clusia lateralis";"Clusia lateralis"
"Trochilus colubris";"Trochilus colubris"
"Pseudoplisus phaleratus";"Pseudoplisus phaleratus"
"Colletes brevicornis";"Colletes brevicornis"
"Empis loripedis";"Empis loripedis"
"Syrphus americanus";"Syrphus americanus"
"Sphex nigricans";"Sphex nigricans"
"Graphomyia americana";"Graphomyia americana"
"Acmaeodera pulchella";"Acmaeodera pulchella"
"Hemaris thysbe";"Hemaris thysbe"
"Myiolepta nigra";"Myiolepta nigra"
"Aspicera albihirta";"Aspicera albihirta"
"Angitia obscura";"Angitia obscura"
"Spilomyia hamifera";"Spilomyia hamifera"
"Disonycha limbicollis";"Disonycha limbicollis"
"Prosopis pygmaea";"Prosopis pygmaea"
"Astatus bicolor";"Astatus bicolor"
"Evylaeus nelumbonis";"Evylaeus nelumbonis"
"Megachile petulans";"Megachile petulans"
"Bicyrtes 4-fasciata";"Bicyrtes 4-fasciata"
"Sarcophaga dux sarracenioides";"Sarcophaga dux sarracenioides"
"Sturmia inquinata";"Sturmia inquinata"
"Goniozus cellularis";"Goniozus cellularis"
