"lat";"lon";"value";"number";"date";"name"
46,9333333333;11,0166666667;1475;727;2007-08-01;"elevation"
46,9333333333;11,0166666667;1475;727;2007-08-01;"elevation"
46,8833333333;11,0333333333;2049;729;2007-08-02;"elevation"
47,05;11,0333333333;1778;728;2007-08-02;"elevation"
47,05;11,0333333333;1778;728;2007-08-02;"elevation"
57,7166666667;10,6;2;709;2007-11-26;"elevation"
55,8166666667;8,2;5;708;2007-11-28;"elevation"
54,2666666667;8,6666666667;1;710;2007-11-30;"elevation"
54,3;10,2166666667;7;730;2008-06-30;"elevation"
54,3;10,2166666667;7;730;2008-06-30;"elevation"
54,3;10,2166666667;7;730;2008-06-30;"elevation"
54,3;10,2166666667;7;730;2008-06-30;"elevation"
54,3;10,2166666667;7;730;2008-06-30;"elevation"
50,2333333333;8,9666666667;155;741;2008-07-12;"elevation"
50,2333333333;8,9666666667;155;741;2008-07-12;"elevation"
50,2333333333;8,9666666667;155;741;2008-07-12;"elevation"
50,2333333333;8,9666666667;155;741;2008-07-12;"elevation"
50,2333333333;8,9666666667;165;731;2008-07-20;"elevation"
61,35;10,05;903;744;2008-08-05;"elevation"
61,35;10,05;903;744;2008-08-05;"elevation"
61,9166666667;10,05;710;743;2008-08-08;"elevation"
61,9166666667;10,05;710;743;2008-08-08;"elevation"
61,9166666667;10,05;710;743;2008-08-08;"elevation"
61,3333333333;10,3;552;746;2008-08-08;"elevation"
61,3333333333;10,3;552;746;2008-08-08;"elevation"
62,6666666667;11,75;716;732;2008-08-09;"elevation"
62,6666666667;11,75;716;732;2008-08-09;"elevation"
62,6666666667;11,75;716;732;2008-08-09;"elevation"
62,6666666667;11,75;716;732;2008-08-09;"elevation"
62,6666666667;11,75;716;732;2008-08-09;"elevation"
62,9;11,8833333333;405;745;2008-08-10;"elevation"
62,9;11,8833333333;405;745;2008-08-10;"elevation"
62,95;9,5333333333;505;742;2008-08-12;"elevation"
62,95;9,5333333333;505;742;2008-08-12;"elevation"
62,95;9,5333333333;505;742;2008-08-12;"elevation"
62,95;9,5333333333;505;742;2008-08-12;"elevation"
62,95;9,5333333333;505;742;2008-08-12;"elevation"
62,5333333333;9,6166666667;571;737;2008-08-13;"elevation"
61,95;9,2666666667;460;750;2008-08-14;"elevation"
61,55;7,9833333333;1420;738;2008-08-15;"elevation"
61,4833333333;7,5666666667;17;733;2008-08-15;"elevation"
61,6666666667;7,2333333333;284;735;2008-08-16;"elevation"
60,9166666667;6,4333333333;971;736;2008-08-17;"elevation"
61,0666666667;6,5833333333;31;747;2008-08-17;"elevation"
61,0666666667;6,5833333333;31;747;2008-08-17;"elevation"
60,3666666667;5,9833333333;373;734;2008-08-18;"elevation"
60,3666666667;5,9833333333;373;734;2008-08-18;"elevation"
60,3666666667;5,9833333333;373;734;2008-08-18;"elevation"
60,3666666667;5,9833333333;373;734;2008-08-18;"elevation"
60,3666666667;5,9833333333;373;734;2008-08-18;"elevation"
59,8166666667;6,7333333333;798;748;2008-08-19;"elevation"
59,8166666667;6,7333333333;798;748;2008-08-19;"elevation"
59,9166666667;6,5666666667;402;749;2008-08-19;"elevation"
59,9166666667;6,5666666667;402;749;2008-08-19;"elevation"
55,8166666667;8,2;5;740;2008-11-25;"elevation"
54,2666666667;8,6666666667;1;739;2008-11-30;"elevation"
46,4;11,2;1300;757;2009-06-06;"elevation"
46,4;11,2;1300;757;2009-06-06;"elevation"
46,3666666667;11,3333333333;1150;751;2009-06-08;"elevation"
46,3666666667;11,3333333333;1150;751;2009-06-08;"elevation"
46,35;11,4;1500;758;2009-06-08;"elevation"
46,3166666667;11,35;1100;756;2009-06-08;"elevation"
46,3166666667;11,35;1100;756;2009-06-08;"elevation"
46,5833333333;11,0666666667;750;755;2009-06-09;"elevation"
46,5833333333;11,0666666667;750;755;2009-06-09;"elevation"
46,2666666667;11,1833333333;1040;754;2009-06-11;"elevation"
46,2666666667;11,1833333333;1040;754;2009-06-11;"elevation"
54,3;10,2166666667;7;761;2009-06-26;"elevation"
54,3;10,2166666667;7;761;2009-06-26;"elevation"
54,3;10,15;27;762;2009-06-27;"elevation"
54,3;10,15;27;762;2009-06-27;"elevation"
54,3;10,15;27;762;2009-06-27;"elevation"
54,2166666667;10,2333333333;19;759;2009-06-28;"elevation"
54,2166666667;10,2333333333;19;759;2009-06-28;"elevation"
54,3333333333;10,1833333333;34;760;2009-06-29;"elevation"
54,3333333333;10,1833333333;34;760;2009-06-29;"elevation"
54,3333333333;10,1833333333;34;760;2009-06-29;"elevation"
54,3333333333;10,1833333333;34;760;2009-06-29;"elevation"
50,2333333333;8,9666666667;165;764;2009-07-12;"elevation"
50,2333333333;8,9666666667;165;764;2009-07-12;"elevation"
50,2333333333;8,9666666667;155;763;2009-07-12;"elevation"
50,2333333333;8,9666666667;155;763;2009-07-12;"elevation"
54,3833333333;12,4166666667;5;766;2009-08-22;"elevation"
54,3833333333;12,55;5;767;2009-08-26;"elevation"
54,3833333333;12,55;5;767;2009-08-26;"elevation"
54,4333333333;12,5833333333;5;765;2009-08-27;"elevation"
55,8166666667;8,2;5;752;2009-11-25;"elevation"
54,2666666667;8,6666666667;1;753;2009-11-30;"elevation"
55,55;8,1333333333;4;768;2010-06-20;"elevation"
55,4833333333;8,4333333333;15;771;2010-06-21;"elevation"
55,4833333333;8,4333333333;15;772;2010-06-25;"elevation"
55,8166666667;8,2;5;770;2010-06-25;"elevation"
55,8166666667;8,2;5;770;2010-06-25;"elevation"
55,8166666667;8,2;5;770;2010-06-25;"elevation"
55,6166666667;8,1166666667;7;769;2010-06-27;"elevation"
55,6166666667;8,1166666667;7;769;2010-06-27;"elevation"
55,6166666667;8,1166666667;7;769;2010-06-27;"elevation"
61,35;10,05;903;775;2010-08-04;"elevation"
61,35;10,05;903;775;2010-08-04;"elevation"
61,35;10,05;903;775;2010-08-04;"elevation"
61,5;9,7833333333;895;777;2010-08-05;"elevation"
61,5;9,7833333333;895;777;2010-08-05;"elevation"
61,5;9,4833333333;950;773;2010-08-05;"elevation"
61,5;9,4833333333;950;773;2010-08-05;"elevation"
61,3333333333;10,3;552;774;2010-08-05;"elevation"
61,3333333333;10,3;552;774;2010-08-05;"elevation"
61,3333333333;10,3;552;774;2010-08-05;"elevation"
61,3333333333;10,3;552;774;2010-08-05;"elevation"
62,95;9,5333333333;505;776;2010-08-07;"elevation"
62,95;9,5333333333;505;776;2010-08-07;"elevation"
62,95;9,5333333333;505;776;2010-08-07;"elevation"
62,95;9,5333333333;505;776;2010-08-07;"elevation"
62,95;9,5333333333;505;776;2010-08-07;"elevation"
62,95;9,5333333333;505;776;2010-08-07;"elevation"
62,2166666667;6,9;320;781;2010-08-09;"elevation"
61,4166666667;5,9166666667;166;782;2010-08-10;"elevation"
61,0666666667;6,5833333333;31;779;2010-08-11;"elevation"
61,0666666667;6,5833333333;31;779;2010-08-11;"elevation"
61,0666666667;6,5833333333;31;779;2010-08-11;"elevation"
59,8166666667;6,7333333333;798;778;2010-08-12;"elevation"
59,8166666667;6,7333333333;798;778;2010-08-12;"elevation"
59,8166666667;6,7333333333;798;778;2010-08-12;"elevation"
59,1833333333;6,0833333333;25;783;2010-08-12;"elevation"
59,3333333333;7,5;830;780;2010-08-15;"elevation"
59,3333333333;7,5;830;780;2010-08-15;"elevation"
